[ErrorCatalogue]
1.0
09/04/03 11:11:22 
English
[ErrorMessages]
5310,催收关键字对照表未能找回
5311,状态码%1的催收码映射未能找回
5312,帐户记录中催收帐户维护活动未能找回
5313,货币%1的催收预处理参数未能找回
5314,信用检查定义%1未能找回
5315,信用检查定义%1的信用检查余额成分未能找回
5316,帐户记录的结构未能找回
5317,金融机构%1的实体类型%2的数据输入规则未能找回
5318,此客户、联系方式和地址组合的记录未能找回
5319,待入帐授权记录未能找回
5320,授权记录未能找回
5321,授权响应代码记录未能找回
5322,催收标记文件未能找回
5323,持卡人文件未能找回
5324,客户文件未能找回
5325,帐户统计数据记录未能找回
5326,此触发器类型的描述未能找回
5327,此金融机构的触发器处理规则未能找回
5328,待入帐授权日志未能找回
5330,入帐拒绝摘要记录未能找回
5331,清算摘要记录未能找回
5332,子余额摘要记录未能找回
5333,对%1和%2的票据交换所定义未能找回
5334,Clearing House Transaction record not retrieved for this Clearing House
5335,此票据交换所的交易未能找回
5336,此帐户的产品／帐户类型历史记录未能找回
5337,此帐户的对帐单打印控制记录未能找回
5338,统计分类记录未能找回
5339,有效积分计划未能找回
5339,系统统计数据记录未能找回
5340,结构记录未能找回
5341,积分计划值记录未能找回
5342,所选积分计划记录未能找回
5343,Loyalty Scheme Transaction record not retrieved
5344,Transaction Loyalty Point Rule record not retrieved 
5345,Transaction Loyalty Point Value record not retrieved 
5346,外部积分输出记录未能找回
5347,外部积分输入记录未能找回
5348,外部积分偿还记录未能找回
5349,积分处理控制记录未能找回
5350,申请制卡请求未能找回
5351,BACS操作参数设置未能找回
5352,支票分派规则未能找回
5353,支票类型未能找回
5354,帐户支票注册记录未能找回
5355,支票分派请求未能找回
5356,帐户余额对帐数据未能找回
5357,删除预先票据参数记录未能找回
5358,外部号码生成记录未能找回
5359,卡组织未能找回  
5360,Affiliate Monthly Transaction Accumulator record not retrieved
5361,联号月帐户统计记录未能找回
5362,VISA欧洲联号数据累积记录未能找回
5363,Europay联号帐户数据记录未能找回
5364,Europay Affiliate Transaction Data record not retrieved
5365,联号报表数据记录未能找回
5366,运作安全模式未能找回
5367,卡片%1的卡异常文件修改请求未能找回
5369,批数据头记录未能找回
5370,Batch Entry Transaction record not retrieved
5371,国家记录未能找回
5372,信件历史记录未能找回
5373,早期清算规则%1未能找回
5374,对货币%2的重新提取规则%1未能找回
5375,支出规则%1未能找回
5376,Visa AP Affiliate Data记录没有找回？
5377,未能获取MasterCard 成员数据记录
5378,未能获取帐户固定信用记录
5379,未能访问催收帐户数据记录?
5380,未能访问催收联系数据记录?
5381,未能访问催收保险数据记录?
5382,催收卡片数据记录不能被访问
5383,早期结算引用规则不能被读取
5384,早期结算规则无法被访问
5385,早期结算BCV规则不能被访问
5386,重提取规则附加额不能被访问
5387,贷记余额退款支票不能访问
5388,贷款重排时间历史不能访问
5389,预定还款不能支付
5390,返回自动还款原因码不能读取
5391,自动还款催收码不能读取
5392,自动还款历史无法访问
5393,安全秘钥无法访问
5394,安全机无法访问
5395,ESM关键字无法访问
5399,%1 - 无法访问
5500,金融机构%1未修改
5501,产品%1未修改
5502,帐户类型%1未修改
5503,产品／帐户类型组合未修改
5504,协定记录未修改
5505,从%1生效的贷记利息税率资料未修改
5506,从%1生效的基本利率资料未修改
5507,帐户记录未修改
5508,货币%2的贷记余额退款%1未修改
5509,卡片发行未修改
5510,自动还款%1未修改
5511,货币%2的小余额勾销%1未修改
5512,货币%2的拖欠处理记录%1未修改
5513,货币%2的冻结规则%1未修改
5514,Currency %1 not updated
5515,此帐户的申请未修改
5516,Institution %1 does not process in currency %2
5517,语言%1未修改
5518,金融机构%1的客户未修改
5519,货币%2的最小还款规则%1未修改
5520,货币%2的利息计帐%1未修改
5521,货币%2的定期费%1未修改
5522,Transaction Spread %1 not updated
5523,货币%2的会员费%1未修改
5524,金融机构%2,货币%1的兑换率未修改
5525,卡片格式选项%1未修改
5526,产品／帐户类型对应的卡片格式选项%1未修改
5527,卡片申请处理控制资料未修改
5528,PIN制作选项%1未修改
5529,卡片制作%1未修改
5530,重新发卡控制%1未修改
5531,申请选项%1未修改
5532,联系方式地址未修改
5533,联系方式未修改
5534,其他客户详细资料未修改
5535,担保人未修改
5536,货币%2的主要费用%1未修改
5537,产品／帐户类型对应的定期费%1未修改
5538,帐户记录中所选的定期费%1未修改
5539,产品／帐户类型对应的有效保险产品选项%1未修改
5540,货币%2的保险产品选项%1未修改
5541,余额成分模式%1的余额成份值未修改
5542,余额成分模式%1未修改
5543,货币%1的余额成分处理控制详情未修改
5544,帐户记录中的对帐单号%1未修改
5545,帐户处理控制资料未修改
5546,帐户记录中的拖欠资料未修改
5547,帐户记录中的周期摘要资料未修改
5548,货币%2的信用检查规则%1未修改
5549,帐户记录中的帐户信用数据未修改
5550,帐户记录中的帐户有效使用率数据未修改
5551,所选保险产品%1未修改
5552,货币%2的对帐单制作记录%1未修改
5553,Transaction Category Grouping %1 not updated
5554,Transaction Category Grouping %1 not updated for Transaction Profile %2
5555,Transaction Profile %1 not updated
5556,Description for Transaction Code %1 not updated for Language %2
5557,Transaction Fee %1 not updated for currency code %2
5558,Transaction Process Control details for Transaction %1 not updated
5559,Balance Component Transaction Spread for Spread %1 not updated for Balance Component %2
5560,Transaction Summary %1 not updated
5561,信件%1未修改
5562,信件%1的信件数据域未修改
5563,参考数据类型%1未修改
5564,参考数据值%1未修改
5565,参数据类型%3,代码%1,语言%2的描述未修改
5566,金融机构%1年的日历未修改
5567,触发器%1未修改
5568,状态码%1未修改
5569,已有状态%1的状态组合规则未修改
5570,货币代码%2的授权规则%1未修改
5571,IXS_Transaction Detail %1 not updated
5572,IXS_Transaction Line Item not updated for Transaction Detail %1
5573,积分计划定义%1未修改
5574,积分计划定义%1的积分点数未修改
5575,积分计划定义%1的积分总数未修改
5576,备忘录未修改
5577,预定还款选项%1未修改
5578,对帐单信息%1未修改
5579,Pending Transaction not updated
5580,有效使用率检查定义%1未修改
5581,货币%2的有效使用率检查定义%1未修改
5582,Velocity Check Transaction not updated for Velocity Check Definition %1
5583,Input Transaction not updated
5584,Output Transaction not updated
5585,日常活动日志资料未修改
5586,合并活动总汇数据组未修改
5587,制卡请求未修改
5588,核对点控制资料未修改
5589,核对点条目未修改
5590,签到表未修改
5591,安全表未修改
5592,Internally Generated Transaction not updated for the Account record
5593,状态%1未修改
5594,处理%1未修改
5595,处理%1的处理状态联接未修改
5596,系统参数未修改
5597,组别%1的信息未修改
5598,金融机构%2的组别模式%1未修改
5599,用户%1的信息未修改
5600,金融机构%2的用户模式%1未修改
5601,组别%2的用户%1未修改
5602,金融机构%1的功能等级未修改
5603,会话%1的签到模式未修改
5604,功能%1未修改
5605,制卡请求队列项未修改
5606,加密请求队列项未修改
5607,此帐户记录的催收数据未修改
5608,Transaction Code CC Mapping not updated for Transaction %1
5609,Collections Monetary Transaction not updated for Transaction summary %1, cycle number %3 for the Account record
5610,催收关键字对照表未修改
5611,状态码%1的催收码映射未修改
5612,帐户记录中的催收帐户维护活动未修改
5613,货币%1的催收预处理参数未修改
5614,信用检查定义%1未修改
5615,信用检查定义%1的信用检查余额成分未修改
5616,帐户记录的结构未修改
5617,金融机构%1的实体类型%2的数据输入规则未修改
5618,待入帐授权记录未修改
5619,授权记录未修改
5620,授权响应代码记录未修改
5622,催收标记文件未修改
5623,持卡人文件未修改
5624,客户文件未修改
5625,帐户统计数据记录未修改
5626,此触发器类型的描述未修改
5627,此金融机构的触发器处理规则未修改
5628,待入帐授权日志未修改
5629,入帐拒绝摘要记录未修改
5630,清算摘要记录未修改
5631,子余额摘要记录未修改
5632,对%1和%2的票据交换所定义未修改
5633,金融机构%1和票据交换所%2的票据交换参数未修改
5634,Clearing House Transaction record not updated for this Clearing House
5635,此帐户的产品／帐户类型历史记录未修改
5636,此帐户的对帐单打印控制记录未修改
5637,统计分类记录未修改
5638,有效积分计划未修改
5639,系统统计数据记录未修改
5640,结构记录未修改
5641,积分计划值记录未修改
5642,所选积分计划记录未修改
5643,Loyalty Scheme Transaction record not updated
5644,Transaction Loyalty Point Rule record not updated 
5645,Transaction Loyalty Point Value record not updated 
5646,外部积分输出记录未修改
5647,外部积分输入记录未修改
5648,外部积分偿还记录未修改
5649,积分处理控制记录未修改
5650,申请制卡请求未修改
5651,BACS操作参数设置未修改
5652,支票分派规则未修改
5653,支票类型未修改
5654,帐户支票注册记录未修改
5655,支票分派请求未修改
5656,帐户余额对帐数据未修改
5657,删除预先票据参数记录未修改
5658,外部号码生成记录未修改
5659,卡组织未修改 
5660,卡片%1的卡异常文件修改请求未修改
5666,运作安全模式未修改
5669,批数据头记录未修改
5670,Batch Entry Transaction record not updated
5671,国家记录未修改
5672,信件历史记录未修改
5673,早期清算规则%1未修改
5674,对货币%2的重新提取规则%1未修改
5675,支出规则%1未修改
5676,Visa AP Affiliate Data记录没有更新？
5677,MasterCard Affiliate Data记录没有更新？
5678,帐户固定余额记录没有更新
5679,催收帐户数据记录没有更新
5680,催收联系信息记录未更新
5681,催收保险数据记录未更新
5682,催收卡片数据记录未更新
5683,早期清算报价规则未更新
5684,早期清算规则未更新
5685,早期清算BCV规则未更新
5686,重新提取规则附加值不能被更新
5687,信用卡余额偿还支票不能被更新
5688,贷款的重安排计划不能被修改
5689,计划的支付不能被更新
5690,返回的自动还款原因代码没有被更新
5691,自动支付取消代码没有被更新
5692,自动支付历史没有更新
5693,安全关键字没有更新
5694,安全框没有更新
5695,ESM关键字没有更新
5699,%1-没有更新
5700,金融机构%1未修改,由于记录在最初检索之后已修改
5701,产品%1未修改,由于记录在最初检索之后已修改
5702,帐户类型%1未修改,由于记录在最初检索之后已修改
5703,产品／帐户类型组合未修改,由于记录在最初检索之后已修改
5704,协定记录未修改,由于记录在最初检索之后已修改
5705,从%1生效的贷记利息税率资料未修改,由于记录在最初检索之后已修改
5706,从%1生效的基本利率资料未修改,由于记录在最初检索之后已修改
5707,帐户记录未修改,由于记录在最初检索之后已修改
5708,货币%2的贷记余额退款%1未修改,由于记录在最初检索之后已修改
5709,卡片发行未修改,由于记录在最初检索之后已修改
5710,自动还款%1未修改,由于记录在最初检索之后已修改
5711,货币%2的小余额勾销%1未修改,由于记录在最初检索之后已修改
5712,货币%2的拖欠处理记录%1未修改,由于记录在最初检索之后已修改
5713,货币%2的冻结规则%1未修改,由于记录在最初检索之后已修改
5714,Currency %1 not updated as the record has changed since original retrieval
5715,此帐户的申请未修改,由于记录在最初检索之后已修改
5716,Institution %1 does not process in currency %2
5717,语言%1未修改,由于记录在最初检索之后已修改
5718,金融机构%1的客户未修改,由于记录在最初检索之后已修改
5719,货币%2的最小还款规则%1未修改,由于记录在最初检索之后已修改
5720,货币%2的利息计帐%1未修改,由于记录在最初检索之后已修改
5721,货币%2的定期费%1未修改,由于记录在最初检索之后已修改
5722,Transaction Spread %1 not updated as the record has changed since original retrieval
5723,货币%2的会员费%1未修改,由于记录在最初检索之后已修改
5724,金融机构%2,货币%1的兑换率未修改,由于记录在最初检索之后已修改
5725,卡片格式选项%1未修改,由于记录在最初检索之后已修改
5726,产品／帐户类型对应的卡片格式选项%1未修改,由于记录在最初检索之后已修改
5727,卡片申请处理控制资料未修改,由于记录在最初检索之后已修改
5728,PIN制作选项%1未修改,由于记录在最初检索之后已修改
5729,卡片制作%1未修改,由于记录在最初检索之后已修改
5730,重新发卡控制%1未修改,由于记录在最初检索之后已修改
5731,申请选项%1未修改,由于记录在最初检索之后已修改
5732,联系方式地址未修改,由于记录在最初检索之后已修改
5733,联系方式未修改,由于记录在最初检索之后已修改
5734,其他客户详细资料未修改,由于记录在最初检索之后已修改
5735,担保人未修改,由于记录在最初检索之后已修改
5736,货币%2的主要费用%1未修改,由于记录在最初检索之后已修改
5737,产品／帐户类型对应的定期费%1未修改,由于记录在最初检索之后已修改
5738,帐户记录中所选的定期费%1未修改,由于记录在最初检索之后已修改
5739,产品／帐户类型对应的有效保险产品选项%1未修改,由于记录在最初检索之后已修改
5740,货币%2的保险产品选项%1未修改,由于记录在最初检索之后已修改
5741,余额成分模式%1的余额成份值未修改,由于记录在最初检索之后已修改
5742,余额成分模式%1未修改,由于记录在最初检索之后已修改
5743,货币%1的余额成分处理控制详情未修改,由于记录在最初检索之后已修改
5744,帐户记录中的对帐单号%1未修改,由于记录在最初检索之后已修改
5745,帐户处理控制资料未修改,由于记录在最初检索之后已修改
5746,帐户记录中的拖欠资料未修改,由于记录在最初检索之后已修改
5747,帐户记录中的周期摘要资料未修改,由于记录在最初检索之后已修改
5748,货币%2的信用检查规则%1未修改,由于记录在最初检索之后已修改
5749,帐户记录中的帐户信用数据未修改,由于记录在最初检索之后已修改
5750,帐户记录中的帐户有效使用率数据未修改,由于记录在最初检索之后已修改
5751,所选保险产品%1未修改,由于记录在最初检索之后已修改
5752,货币%2的对帐单制作记录%1未修改,由于记录在最初检索之后已修改
5753,Transaction Category Grouping %1 not updated as the record has changed since original retrieval
5754,Transaction Category Grouping %1 not updated as the record has changed since original retrieval for Transaction Profile %2
5755,Transaction Profile %1 not updated as the record has changed since original retrieval
5756,Description for Transaction Code %1 not updated as the record has changed since original retrieval for Language %2
5757,Transaction Fee %1 not updated for currency code %2 as the record has changed since original retrieval
5758,Transaction Process Control details for Transaction %1 not updated as the record has changed since original retrieval
5759,Balance Component Transaction Spread for Spread %1 not updated as the record has changed since original retrieval for Balance Component %2
5760,Transaction Summary %1 not updated as the record has changed since original retrieval
5761,信件%1未修改,由于记录在最初检索之后已修改
5762,信件%1的信件数据域未修改,由于记录在最初检索之后已修改
5763,参考数据类型%1未修改,由于记录在最初检索之后已修改
5764,参考数据值%1未修改,由于记录在最初检索之后已修改
5765,参数据类型%3,代码%1,语言%2的描述未修改,由于记录在最初检索之后已修改
5766,金融机构%1年的日历未修改,由于记录在最初检索之后已修改
5767,触发器%1未修改,由于记录在最初检索之后已修改
5768,状态码%1未修改,由于记录在最初检索之后已修改
5769,已有状态%1的状态组合规则未修改,由于记录在最初检索之后已修改
5770,货币代码%2的授权规则%1未修改,由于记录在最初检索之后已修改
5771,IXS_Transaction Detail %1 not updated as the record has changed since original retrieval
5772,IXS_Transaction Line Item not updated as the record has changed since original retrieval for Transaction Detail %1
5773,积分计划定义%1未修改,由于记录在最初检索之后已修改
5774,积分计划定义%1的积分点数未修改,由于记录在最初检索之后已修改
5775,积分计划定义%1的积分总数未修改,由于记录在最初检索之后已修改
5776,备忘录未修改,由于记录在最初检索之后已修改
5777,预定还款选项%1未修改,由于记录在最初检索之后已修改
5778,对帐单信息%1未修改,由于记录在最初检索之后已修改
5779,Pending Transaction not updated as the record has changed since original retrieval
5780,有效使用率检查定义%1未修改,由于记录在最初检索之后已修改
5781,货币%2的有效使用率检查定义%1未修改,由于记录在最初检索之后已修改
5782,Velocity Check Transaction not updated as the record has changed since original retrieval for Velocity Check Definition %1
5783,Input Transaction not updated as the record has changed since original retrieval
5784,Output Transaction not updated as the record has changed since original retrieval
5785,日常活动日志资料未修改,由于记录在最初检索之后已修改
5786,合并活动总汇数据组未修改,由于记录在最初检索之后已修改
5787,制卡请求未修改,由于记录在最初检索之后已修改
5788,核对点控制资料未修改,由于记录在最初检索之后已修改
5789,核对点条目未修改,由于记录在最初检索之后已修改
5790,签到表未修改,由于记录在最初检索之后已修改
5791,安全表未修改,由于记录在最初检索之后已修改
5792,Internally Generated Transaction not updated as the record has changed since original retrieval for the  Account record
5793,状态%1未修改,由于记录在最初检索之后已修改
5794,处理%1未修改,由于记录在最初检索之后已修改
5795,处理%1的处理状态联接未修改,由于记录在最初检索之后已修改
5796,系统参数未修改,由于记录在最初检索之后已修改
5797,组别%1的安全信息未修改,由于记录在最初检索之后已修改
5798,金融机构%2的组别安全模式%1未修改,由于记录在最初检索之后已修改
5799,用户%1的安全信息未修改,由于记录在最初检索之后已修改
5800,金融机构%2的用户安全模式%1未修改,由于记录在最初检索之后已修改
5801,组别%2的用户%1未修改,由于记录在最初检索之后已修改
5802,金融机构%1的功能等级未修改,由于记录在最初检索之后已修改
5803,会话%1的签到模式未修改,由于记录在最初检索之后已修改
5804,功能%1未修改,由于记录在最初检索之后已修改
5805,制卡请求队列项未修改,由于记录在最初检索之后已修改
5806,加密请求队列项未修改,由于记录在最初检索之后已修改
5807,此帐户记录的催收数据未修改,由于记录在最初检索之后已修改
5808,Transaction Code CC Mapping not updated for Transaction %1 as the record has changed since original retrieval
5809,Collections Monetary Transaction not updated for Transaction summary %1, cycle number %3 for the Account record as the record has changed since original retrieval
5810,催收关键字对照表未修改,由于记录在最初检索之后已修改
5811,状态码%1的催收码映射未修改,由于记录在最初检索之后已修改
5812,帐户记录中的催收帐户维护活动未修改,由于记录在最初检索之后已修改
5813,货币%1的催收预处理参数未修改,由于记录在最初检索之后已修改
5814,信用检查定义%1未修改,由于记录在最初检索之后已修改
5815,信用检查定义%1的信用检查余额成分未修改,由于记录在最初检索之后已修改
5816,帐户记录的结构未修改,由于记录在最初检索之后已修改
5817,金融机构%1的实体类型%2的数据输入规则未修改,由于记录在最初检索之后已修改
5818,待入帐授权记录未修改,由于记录在最初检索之后已修改
5819,授权记录未修改,由于记录在最初检索之后已修改
5820,授权响应代码记录未修改,由于记录在最初检索之后已修改
5822,催收标记文件未修改,由于记录在最初检索之后已修改
5823,持卡人文件未修改,由于记录在最初检索之后已修改
5824,客户文件未修改,由于记录在最初检索之后已修改
5825,帐户统计数据记录未修改,由于记录在最初检索之后已修改
5826,此触发器类型的描述未修改,由于记录在最初检索之后已修改
5827,此金融机构的触发器处理规则未修改,由于记录在最初检索之后已修改
5828,待入帐授权日志未修改,由于记录在最初检索之后已修改
5829,入帐拒绝摘要记录未修改,由于记录在最初检索之后已修改
5830,清算摘要记录未修改,由于记录在最初检索之后已修改
5831,子余额摘要记录未修改,由于记录在最初检索之后已修改
5832,对%1和%2的票据交换所定义未修改,由于记录在最初检索之后已修改
5833,金融机构%1和票据交换所%2的票据交换参数未修改,由于记录在最初检索之后已修改
5834,Clearing House Transaction record not updated for this Clearing House as record has changed since original retrieval
5835,此帐户的产品／帐户类型历史记录未修改,由于记录在最初检索之后已修改
5836,此帐户的对帐单打印控制记录未修改,由于记录在最初检索之后已修改
5837,统计分类记录未修改,由于记录在最初检索之后已修改
5838,有效积分计划未修改,由于记录在最初检索之后已修改
5839,系统统计数据记录未修改,由于记录在最初检索之后已修改
5840,结构记录未修改,由于记录在最初检索之后已修改
5841,积分计划值记录未修改,由于记录在最初检索之后已修改
5842,所选积分计划记录未修改,由于记录在最初检索之后已修改
5843,Loyalty Scheme Transaction record not updated as the record has changed since original retrieval
5844,Transaction Loyalty Point Rule record not updated as the record has changed since original retrieval
5845,Transaction Loyalty Point Value record not updated as the record has changed since original retrieval
5846,外部积分输出记录未修改,由于记录在最初检索之后已修改
5847,外部积分输入记录未修改,由于记录在最初检索之后已修改
5848,外部积分偿还记录未修改,由于记录在最初检索之后已修改
5849,积分处理控制记录未修改,由于记录在最初检索之后已修改
5850,申请制卡请求未修改,由于记录在最初检索之后已修改
5851,BACS操作参数设置未修改,由于记录在最初检索之后已修改
5852,支票分派规则未修改,由于记录在最初检索之后已修改
5853,支票类型未修改,由于记录在最初检索之后已修改
5854,帐户支票注册记录未修改,由于记录在最初检索之后已修改
5855,支票分派请求未修改,由于记录在最初检索之后已修改
5856,帐户余额对帐数据未修改,由于记录在最初检索之后已修改
5857,删除预先票据参数记录未修改,由于记录在最初检索之后已修改
5858,外部号码生成记录未修改,由于记录在最初检索之后已修改
5859,卡组织未修改,由于记录在最初检索之后已修改
5860,卡片%1的卡异常文件修改请求未修改,由于记录在最初检索之后已修改
5866,运作安全模式未修改,由于记录在最初检索之后已修改
5869,批数据头记录未修改,由于记录在最初检索之后已修改
5870,Batch Entry Transaction not updated as the record has changed since original retrieval
5871,国家记录未修改,由于记录在最初检索之后已修改
5872,信件历史记录未修改,由于记录在最初检索之后已修改
5873,早期清算规则%1未修改,由于记录在最初检索之后已修改
5874,对货币%2的重新提取规则%1未修改,由于记录在最初检索之后已修改
5875,支出规则%1未修改,由于记录在最初检索之后已修改
5876,原始记录找回后记录已修改,Visa AP 数据组合不能被更新
5877,原始记录找回后记录已修改,MasterCard会员的数据集合不能被更新
5878,原始记录找回后记录已修改,确定信用额度帐户组不能被更新
5879,原始记录更改,催收账户数据记录没有更新
5880,原始记录更改,催收联系数据记录没有更新
5881,原始记录更改,催收保险数据记录没有更新
5882,原始记录更改,催收卡数据记录没有更新
5883,早期清算报价规则在最初检索之后的修改无法添加
5884,早期清算规则在最初检索之后的修改无法添加
5885,早期清算BCV规则在最初检索之后的修改无法添加
5886,贷款从新提取规则附加值在最初检索之后的修改无法更新
5887,信用余额退款支票没有更新,因为记录首次找回后已被修改
5888,重新安排贷款的历史没有更新,因为首次找回后已被修改
5889,还款安排没有更新,因为首次找回后已被修改
5890,由于最初检索后数据已修改,返回的自动还款原因代码没有更新
5891,由于最初检索后数据已修改,自动还款取消代码没有更新
5892,由于最初检索后数据已修改,自动还款历史没有更新
5893,由于最初检索后数据已修改,返回的安全密钥没有更新
5894,由于原始检索已修改,无法更新加密盒?
5895,由于原始记录已改变,返回的ESM Key未更新
5899,%1在获取后更改了
6000,金融机构%1记录没有增加
6001,产品%1没有增加
6002,帐户类型%1没有增加
6003,产品／帐户类型组合没有增加
6004,协定记录没有增加
6005,从%1生效的贷记利息税率资料没有增加
6006,从%1生效的基本利率资料没有增加
6007,帐户记录没有增加
6008,货币%2的贷记余额退款%1没有增加
6009,卡片发行没有增加
6010,自动还款%1没有增加
6011,货币%2的小余额勾销%1没有增加
6012,货币%2的拖欠处理记录%1没有增加
6013,货币%2的冻结规则%1没有增加
6014,Currency %1 not added
6015,该帐户的申请没有增加
6016,Institution %1 does not process in currency %2
6017,语言%1没有增加
6018,金融机构%1的客户没有增加
6019,货币%2的最小还款规则%1没有增加
6020,货币%2的利息计帐%1没有增加
6021,货币%2的定期费%1没有增加
6022,Transaction Spread %1 not added
6023,货币%2的会员费%1没有增加
6024,金融机构%2,货币%1的兑换率没有增加
6025,卡片格式选项%1没有增加
6026,产品／帐户类型对应的卡片格式选项%1没有增加
6027,卡片申请处理控制资料没有增加
6028,PIN制作选项%1没有增加
6029,卡片制作%1没有增加
6030,重新发卡控制%1没有增加
6031,申请选项%1没有增加
6032,联系方式地址没有增加
6033,联系方式没有增加
6034,其他客户详细资料没有增加
6035,担保人没有增加
6036,货币%2的主要费用%1没有增加
6037,产品／帐户类型对应的定期费%1没有增加
6038,帐户记录中所选的定期费%1没有增加
6039,产品／帐户类型对应的有效保险产品选项%1没有增加
6040,货币%2的保险产品选项%1没有增加
6041,余额成分模式%1的余额成份值没有增加
6042,余额成分模式%1没有增加
6043,货币%1的余额成分处理控制详情没有增加
6044,帐户记录中的对帐单号%1没有增加
6045,帐户处理控制资料没有增加
6046,帐户记录中的拖欠资料没有增加
6047,该帐户的周期摘要资料没有增加
6048,货币%2的信用检查规则%1没有增加
6049,帐户记录中的帐户信用数据没有增加
6050,帐户记录中的帐户有效使用率数据没有增加
6051,所选保险产品%1没有增加
6052,货币%2的对帐单制作记录%1没有增加
6053,Transaction Category Grouping %1 not added
6054,Transaction Category Grouping %1 not added for Transaction Profile %2
6055,Transaction Profile %1 not added
6056,Description for Transaction Code %1 not added for Language %2
6057,Transaction Fee %1 not added for currency code %2
6058,Transaction Process Control details for Transaction %1 not added
6059,Balance Component Transaction Spread for Spread %1 not added for Balance Component %2
6060,Transaction Summary %1 not added
6061,信件%1没有增加
6062,信件%1的信件数据域没有增加
6063,参考数据类型%1没有增加
6064,参考数据值%1没有增加
6065,参数据类型%3,代码%1,语言%2的描述没有增加
6066,金融机构%1年的日历没有增加
6067,触发器%1没有增加
6068,状态码%1没有增加
6069,已有状态码%1的状态码组合规则没有增加
6070,货币代码%2的授权规则%1没有增加
6071,IXS_Transaction Detail %1 not added
6072,IXS_Transaction Line Item not added for Transaction Detail %1
6073,积分计划定义%1没有增加
6074,积分计划定义%1的积分点数没有增加
6075,积分计划定义%1的积分总数没有增加
6076,备忘录没有增加
6077,预定还款选项%1没有增加
6078,对帐单信息%1没有增加
6079,Pending Transaction not added
6080,有效使用率检查定义%1没有增加
6081,货币%2的有效使用率检查定义%1没有增加
6082,Velocity Check Transaction not added for Velocity Check Definition %1
6083,Input Transaction not added
6084,Output Transaction not added
6085,日常活动日志资料没有增加
6086,合并活动总汇数据组没有增加
6087,制卡请求没有增加
6088,核对点控制资料没有增加
6089,核对点条目资料没有增加
6090,签到表没有增加
6091,安全表没有增加
6092,Internally Generated Transaction not added for the  Account record
6093,状态%1没有增加
6094,处理%1没有增加
6095,处理%1的处理状态联接没有增加
6096,系统参数没有增加
6097,组别%1的信息没有增加
6098,金融机构%2的组别模式%1没有增加
6099,用户%1的信息没有增加
6100,金融机构%2的用户模式%1没有增加
6101,组别%2的用户%1没有增加
6102,金融机构%1的功能等级没有增加
6103,会话%1的签到模式没有增加
6104,功能%1没有增加
6105,制卡请求队列项没有增加
6106,加密请求队列项没有增加
6107,此帐户记录的催收数据没有增加
6108,Transaction Code CC Mapping not added for Transaction %1
6109,Collections Monetary Transaction not added for Transaction summary %1, cycle number %3 for the Account record
6110,催收关键字对照表没有增加
6111,状态码%1的催收码映射没有增加
6112,帐户记录中的催收帐户维护活动没有增加
6113,货币%1的催收预处理参数没有增加
6114,信用检查定义%1没有增加
6115,信用检查定义%1的信用检查余额成分没有增加
6116,Account Statistics Data record not added
6117,催收系统接口报表文件记录没有增加
6118,帐户记录的结构没有增加
6119,金融机构%1的实体类型%2的数据输入规则没有增加
6120,待入帐授权记录没有增加
6121,授权记录没有增加
6122,催收标记文件没有增加
6123,持卡人文件没有增加
6124,客户文件没有增加
6125,帐户统计数据记录没有增加
6126,此触发器类型的描述没有增加
6127,此金融机构的触发器处理规则没有增加
6128,待入帐授权日志没有增加
6129,入帐拒绝摘要记录没有增加
6130,清算摘要记录没有增加
6131,子余额摘要记录没有增加
6132,对%1和%2的票据交换所定义没有增加
6133,金融机构%1和票据交换所%2的票据交换参数没有增加
6134,Clearing House Transaction record not added for this Clearing House
6135,此帐户的产品／帐户类型历史记录没有增加
6136,此帐户的对帐单打印控制记录没有增加
6137,统计分类记录没有增加
6138,有效积分计划记录没有增加
6139,系统统计数据记录没有增加
6140,结构记录没有增加
6141,积分计划值记录没有增加
6142,所选积分计划记录没有增加
6143,Loyalty Scheme Transaction record not added
6144,Transaction Loyalty Point Rule record not added
6145,Transaction Loyalty Point Value record not added
6146,外部积分输出记录没有增加
6147,外部积分输入记录没有增加
6148,外部积分偿还记录没有增加
6149,积分处理控制记录没有增加
6150,申请制卡请求没有增加
6151,BACS操作参数设置没有增加
6152,支票分派规则没有增加
6153,支票类型没有增加
6154,帐户支票注册记录没有增加
6155,支票分派请求没有增加
6156,帐户余额对帐数据没有增加
6157,删除预先票据参数记录没有增加
6158,外部号码生成记录没有增加
6159,卡组织没有增加
6160,Affiliate Monthly Transaction Accumulator record not added
6161,联号月帐户统计记录没有增加
6162,VISA欧洲联号数据累积记录没有增加
6163,Europay联号帐户数据记录没有增加
6164,Europay Affiliate Transaction Data record not added
6165,联号报表数据记录没有增加
6166,运作安全模式没有增加
6167,非入帐活动数据记录没有增加
6168,卡片%1的卡异常文件修改请求没有增加
6169,批数据头记录没有增加
6170,Batch Entry Transaction not added
6171,国家记录没有增加
6172,信件历史记录没有增加
6173,早期清算规则%1没有增加
6174,货币%2的重新提取规则%1没有增加
6175,支出规则%1没有增加
6176,未能添加Visa AP 会员数据记录??
6177,未能添加MasterCard会员数据记录?
6178,帐户确定信用记录不能被增加
6179,收单帐户记录不能被增加
6180,催收联系数据记录不能加入
6181,催收保险数据记录不能被增加
6182,信用卡催收数据记录不能被增加
